File_paths,File_names,Scores
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3183.jpg,3183,1264.73974609375
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3887.jpg,3887,88.68112182617188
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/4472.jpg,4472,102.86719512939453
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3498.jpg,3498,67.85040283203125
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3020.jpg,3020,101.44024658203125
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/2969.jpg,2969,20.008209228515625
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1688.jpg,1688,111.72671508789062
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/2594.jpg,2594,46.331851959228516
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/0681.jpg,0681,239.34783935546875
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3709.jpg,3709,182.5093231201172
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/2365.jpg,2365,423.33587646484375
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/0305.jpg,0305,11.909265518188477
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3456.jpg,3456,98.20323181152344
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3088.jpg,3088,397.62213134765625
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3178.jpg,3178,773.436767578125
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3727.jpg,3727,160.47274780273438
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1438.jpg,1438,43.764747619628906
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1248.jpg,1248,28.835317611694336
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1036.jpg,1036,77.97294616699219
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1065.jpg,1065,423.19952392578125
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/2185.jpg,2185,55.340728759765625
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1694.jpg,1694,229.14517211914062
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1446.jpg,1446,22.107389450073242
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/4716.jpg,4716,1347.527099609375
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/3620.jpg,3620,58.96632385253906
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/0793.jpg,0793,23.406986236572266
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/2112.jpg,2112,457.1799621582031
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1407.jpg,1407,1.516608476638794
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1808.jpg,1808,82.56379699707031
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/0606.jpg,0606,123.7251968383789
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1509.jpg,1509,1386.706298828125
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/2461.jpg,2461,1046.792236328125
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1265.jpg,1265,31.15154266357422
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/1923.jpg,1923,6.683239459991455
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/0150.jpg,0150,536.0722045898438
dataset/CIFAR10/unlabeled/batch_6_num_unlabeled_90_ood_perc_0/train/0/4868.jpg,4868,1.7642732858657837
