File_paths,File_names,Scores
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3648.jpg,3648,699.35009765625
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1436.jpg,1436,710.7669677734375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3583.jpg,3583,53.192893981933594
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0768.jpg,0768,5.9145965576171875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/4155.jpg,4155,639.839599609375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1629.jpg,1629,36.49701690673828
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/2207.jpg,2207,7.3589630126953125
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/4388.jpg,4388,431.3779296875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3085.jpg,3085,24.85072135925293
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3280.jpg,3280,626.2297973632812
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3415.jpg,3415,510.9442443847656
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0710.jpg,0710,175.48158264160156
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1673.jpg,1673,352.569580078125
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0662.jpg,0662,300.70587158203125
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0331.jpg,0331,55.346214294433594
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0978.jpg,0978,169.32791137695312
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1151.jpg,1151,51.151458740234375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/2454.jpg,2454,113.72415924072266
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3997.jpg,3997,19.663814544677734
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0793.jpg,0793,22.95815086364746
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0709.jpg,0709,1608.456787109375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0551.jpg,0551,4.890401840209961
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/4316.jpg,4316,60.24020767211914
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0318.jpg,0318,484.4803466796875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3657.jpg,3657,15.977588653564453
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/4998.jpg,4998,102.57310485839844
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/2690.jpg,2690,45.782386779785156
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3849.jpg,3849,109.74627685546875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/4298.jpg,4298,3.52231764793396
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/4815.jpg,4815,33.95448303222656
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1123.jpg,1123,3.242126941680908
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1643.jpg,1643,2.232747793197632
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1980.jpg,1980,66.91410827636719
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3209.jpg,3209,0.9028806686401367
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0414.jpg,0414,49.570377349853516
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3911.jpg,3911,65.311767578125
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/0314.jpg,0314,830.5919799804688
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1212.jpg,1212,337.4839782714844
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/4701.jpg,4701,2.794349193572998
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3872.jpg,3872,163.0537109375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/3483.jpg,3483,715.630859375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/1203.jpg,1203,15.387401580810547
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/2475.jpg,2475,1274.385498046875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/0/2993.jpg,2993,816.260498046875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3939.jpg,3939,71.73727416992188
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0207.jpg,0207,39.94538879394531
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3678.jpg,3678,19.70931625366211
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3777.jpg,3777,77.7243881225586
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0964.jpg,0964,82.67888641357422
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0915.jpg,0915,828.515380859375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0122.jpg,0122,0.40986841917037964
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1379.jpg,1379,23.738685607910156
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3242.jpg,3242,79.87150573730469
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3407.jpg,3407,408.24755859375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2322.jpg,2322,87.62862396240234
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2536.jpg,2536,10.665925979614258
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/4000.jpg,4000,57.358131408691406
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1345.jpg,1345,426.7638244628906
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2746.jpg,2746,110.55506896972656
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3464.jpg,3464,14.732240676879883
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1731.jpg,1731,81.42573547363281
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2623.jpg,2623,143.8221893310547
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3387.jpg,3387,156.26980590820312
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1472.jpg,1472,66.62698364257812
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3181.jpg,3181,83.57058715820312
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1859.jpg,1859,58.153541564941406
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2695.jpg,2695,134.7545928955078
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3348.jpg,3348,13.78453540802002
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2748.jpg,2748,587.833251953125
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0070.jpg,0070,67.4295883178711
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0599.jpg,0599,257.27020263671875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1631.jpg,1631,17.22367286682129
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0008.jpg,0008,12.710090637207031
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/4143.jpg,4143,36.27619171142578
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/4524.jpg,4524,42.13911437988281
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/4650.jpg,4650,261.69940185546875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1619.jpg,1619,1117.484130859375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/4643.jpg,4643,212.12442016601562
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2709.jpg,2709,36.397274017333984
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1348.jpg,1348,122.11693572998047
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/2625.jpg,2625,379.25390625
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0844.jpg,0844,87.05000305175781
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/4470.jpg,4470,223.37200927734375
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1883.jpg,1883,558.3081665039062
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0499.jpg,0499,16.585506439208984
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/4330.jpg,4330,96.3084716796875
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3982.jpg,3982,56.531272888183594
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/3101.jpg,3101,21.546655654907227
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/1400.jpg,1400,20.46175765991211
dataset/CIFAR10/unlabeled/batch_4_num_unlabeled_90_ood_perc_0/train/1/0732.jpg,0732,3.4151105880737305
