File_paths,File_names,Scores
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/3875.jpg,3875,472.21087646484375
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/3660.jpg,3660,89.11821746826172
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2806.jpg,2806,367.6343994140625
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/0367.jpg,0367,278.00244140625
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/1236.jpg,1236,62.686424255371094
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/0391.jpg,0391,0.5915058255195618
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2857.jpg,2857,146.52047729492188
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/3671.jpg,3671,2.692781448364258
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/4572.jpg,4572,150.55418395996094
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/0006.jpg,0006,222.11138916015625
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/0100.jpg,0100,24.558712005615234
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/3750.jpg,3750,682.8658447265625
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2645.jpg,2645,214.6868896484375
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/4743.jpg,4743,51.80553436279297
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/3864.jpg,3864,490.1478271484375
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2552.jpg,2552,32.46337890625
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2648.jpg,2648,79.61390686035156
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/3765.jpg,3765,174.30337524414062
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2432.jpg,2432,44.50245666503906
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2638.jpg,2638,322.9383239746094
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2683.jpg,2683,101.68478393554688
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/1153.jpg,1153,275.4788513183594
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/3470.jpg,3470,1041.25390625
dataset/CIFAR10/unlabeled/batch_5_num_unlabeled_90_ood_perc_0/train/0/2178.jpg,2178,261.8309326171875
